TicketID;ShowID
0270001A09;270001
0270001A10;270001
0270001B01;270001
0270001B02;270001
0270001B03;270001
0270001B04;270001
0270001B05;270001
0270001B06;270001
0270001B07;270001
0270001B08;270001
0270001B09;270001
0270001B10;270001
0270001C01;270001
0270001C02;270001
0270001C03;270001
0270001C04;270001
0270001C05;270001
0270001C06;270001
0270001C07;270001
0270001C08;270001
0270001C09;270001
0270001C10;270001
0270002A01;270002
0270002A02;270002
0270002A03;270002
0270002A04;270002
0270002A05;270002
0270002A06;270002
0270002A07;270002
0270002A08;270002
0270002A09;270002
0270002A10;270002
0270002B01;270002
0270002B02;270002
0270002B03;270002
0270002B04;270002
0270002B05;270002
0270002B06;270002
0270002B07;270002
0270002B08;270002
0270002B09;270002
0270002B10;270002
0270002C01;270002
0270002C02;270002
0270002C03;270002
0270002C04;270002
0270002C05;270002
0270002C06;270002
0270002C07;270002
0270002C08;270002
0270002C09;270002
0270002C10;270002
0280001A01;280001
0280001A02;280001
0280001A03;280001
0280001A04;280001
0280001A05;280001
0280001A06;280001
0280001A07;280001
0280001A08;280001
0280001A09;280001
0280001A10;280001
0280001B01;280001
0280001B02;280001
0280001B03;280001
0280001B04;280001
0280001B05;280001
0280001B06;280001
0280001B07;280001
0280001B08;280001
0280001B09;280001
0280001B10;280001
0280001C01;280001
0280001C02;280001
0280001C03;280001
0280001C04;280001
0280001C05;280001
0280001C06;280001
0280001C07;280001
0280001C08;280001
0280001C09;280001
0280001C10;280001
0280002A01;280002
0280002A02;280002
0280002A03;280002
0280002A04;280002
0280002A05;280002
0280002A06;280002
0280002A07;280002
0280002A08;280002
0280002A09;280002
0280002A10;280002
0280002B01;280002
0280002B02;280002
0280002B03;280002
0280002B04;280002
0280002B05;280002
0280002B06;280002
0280002B07;280002
0280002B08;280002
0280002B09;280002
0280002B10;280002
0280002C01;280002
0280002C02;280002
0280002C03;280002
0280002C04;280002
0280002C05;280002
0280002C06;280002
0280002C07;280002
0280002C08;280002
0280002C09;280002
0280002C10;280002
0290001A01;290001
0290001A02;290001
0290001A03;290001
0290001A04;290001
0290001A05;290001
0290001A06;290001
0290001A07;290001
0290001A08;290001
0290001A09;290001
0290001A10;290001
0290001B01;290001
0290001B02;290001
0290001B03;290001
0290001B04;290001
0290001B05;290001
0290001B06;290001
0290001B07;290001
0290001B08;290001
0290001B09;290001
0290001B10;290001
0290001C01;290001
0290001C02;290001
0290001C03;290001
0290001C04;290001
0290001C05;290001
0290001C06;290001
0290001C07;290001
0290001C08;290001
0290001C09;290001
0290001C10;290001
0290002A01;290002
0290002A02;290002
0290002A03;290002
0290002A04;290002
0290002A05;290002
0290002A06;290002
0290002A07;290002
0290002A08;290002
0290002A09;290002
0290002A10;290002
0290002B01;290002
0290002B02;290002
0290002B03;290002
0290002B04;290002
0290002B05;290002
0290002B06;290002
0290002B07;290002
0290002B08;290002
0290002B09;290002
0290002B10;290002
0290002C01;290002
0290002C02;290002
0290002C03;290002
0290002C04;290002
0290002C05;290002
0290002C06;290002
0290002C07;290002
0290002C08;290002
0290002C09;290002
0290002C10;290002
0300001A01;300001
0300001A02;300001
0300001A03;300001
0300001A04;300001
0300001A05;300001
0300001A06;300001
0300001A07;300001
0300001A08;300001
0300001A09;300001
0300001A10;300001
0300001B01;300001
0300001B02;300001
0300001B03;300001
0300001B04;300001
0300001B05;300001
0300001B06;300001
0300001B07;300001
0300001B08;300001
0300001B09;300001
0300001B10;300001
0300001C01;300001
0300001C02;300001
0300001C03;300001
0300001C04;300001
0300001C05;300001
0300001C06;300001
0300001C07;300001
0300001C08;300001
0300001C09;300001
0300001C10;300001
0300002A01;300002
0300002A02;300002
0300002A03;300002
0300002A04;300002
0300002A05;300002
0300002A06;300002
0300002A07;300002
0300002A08;300002
0300002A09;300002
0300002A10;300002
0300002B01;300002
0300002B02;300002
0300002B03;300002
0300002B04;300002
0300002B05;300002
0300002B06;300002
0300002B07;300002
0300002B08;300002
0300002B09;300002
0300002B10;300002
0300002C01;300002
0300002C02;300002
0300002C03;300002
0300002C04;300002
0300002C05;300002
0300002C06;300002
0300002C07;300002
0300002C08;300002
0300002C09;300002
0300002C10;300002
